mag_x (uT),mag_y (uT),mag_z (uT)
3.267910225634416577e+01,-1.214178509019248585e-02,3.779845199860579896e+01
3.268279843341370849e+01,1.279299421349100983e-02,3.779180590355217362e+01
3.267753836440824244e+01,-8.858448034029488966e-03,3.777004676576521547e+01
3.271031540768324675e+01,-3.629025495932049466e-03,3.781100248096029048e+01
3.268146274850167998e+01,1.207911790021191402e-02,3.779446240455184380e+01
3.271939140201675400e+01,-1.583966207803870485e-02,3.781561508099726154e+01
3.269594896905493187e+01,-9.388629616485436383e-03,3.780794787390308898e+01
3.268485869631786045e+01,2.298420238638778854e-02,3.777822679671803030e+01
3.269601410822255616e+01,-4.533881036047475790e-03,3.779691699403139182e+01
3.269848045365869638e+01,1.126821881300473643e-02,3.778344763589743138e+01
3.267981577807451288e+01,-1.491454839326229222e-02,3.779029209882966711e+01
3.269919472797364790e+01,1.472581879908879329e-02,3.777382836618626527e+01
3.270150301138023963e+01,-7.202453880535681849e-03,3.776284425992719207e+01
3.270257008025319578e+01,-1.453743325888158001e-02,3.776982480525106922e+01
3.268094599625337793e+01,4.157343338140296555e-04,3.779049689167220549e+01
3.269817594608127109e+01,-1.711155039762263935e-02,3.779889959949536404e+01
3.268645189477818747e+01,6.359268422427464054e-03,3.778615502085949629e+01
3.269255065350647271e+01,1.477891762029408598e-02,3.779792922627402874e+01
3.268620259405758333e+01,5.137965527902708940e-03,3.781038058621117415e+01
3.268720277201539659e+01,-6.876650750446973437e-03,3.779466524021058405e+01
3.267144497075549481e+01,-1.143267039634491590e-02,3.779365874154294147e+01
3.269286221089049604e+01,3.098085465941192735e-03,3.779953818936581200e+01
3.268137475846172890e+01,1.176121599262506829e-03,3.779357180660577598e+01
3.270522439646897084e+01,7.678560703412959897e-03,3.775612282127964647e+01
3.269333435051383674e+01,-3.331878317070576315e-03,3.777120448449700518e+01
3.268381112321515047e+01,1.250781019924005963e-02,3.779099805004432966e+01
3.269171060340753598e+01,-1.158705834442992459e-02,3.779929748987060378e+01
3.270946720679165054e+01,4.035445026136340839e-03,3.779196773387602093e+01
3.268876609066355599e+01,-9.524207687760443894e-03,3.779284077153603505e+01
3.271723479774184540e+01,-3.092608370886460595e-03,3.778536992611111600e+01
3.268404708560314020e+01,-1.058707416146930855e-02,3.778265005331748938e+01
3.269126291638278303e+01,-4.255779905468529481e-03,3.777206608063529103e+01
3.268900461760640042e+01,1.735483404809219296e-02,3.778395153563906916e+01
3.268138372804542513e+01,5.946723413993272069e-03,3.779761004352336329e+01
3.270286853870564414e+01,6.602964752457260791e-03,3.778663318300782947e+01
3.268787792585058583e+01,-4.399873880405798070e-03,3.778428190672621412e+01
3.269662404511294795e+01,2.113008935899163276e-03,3.779113477011522804e+01
3.269003938195215397e+01,-8.318817328413484827e-03,3.778731209519372669e+01
3.268641280384249370e+01,1.706249137661155005e-02,3.778128060913559949e+01
3.271034512019599561e+01,-3.042120824936483860e-03,3.777432778036818206e+01
3.270248538365748914e+01,-1.488304798244260117e-02,3.780488522635413773e+01
3.268350689505840023e+01,3.410628467852351879e-04,3.778113041160675323e+01
3.268636561707349841e+01,1.755084616967282629e-02,3.779216906864496650e+01
3.268567392364744961e+01,-3.465521704304578036e-04,3.777641941969279316e+01
3.268962186463235042e+01,-2.849070361495711825e-03,3.779258284947509594e+01
3.269166309510885782e+01,-9.423838741443258055e-04,3.778534992359523415e+01
3.268128747211852669e+01,-1.139257176545727633e-02,3.779726741769001563e+01
3.269467940937136774e+01,5.567527797029739149e-03,3.779210439815280154e+01
3.269762095310980499e+01,1.837552785270387453e-04,3.778435786016579101e+01
3.267331350199521012e+01,-7.615937524731162742e-03,3.778133322974292696e+01
3.271044379753131892e+01,-1.422183182969730467e-02,3.780614938482573706e+01
3.269644795958659245e+01,-1.285357783674780444e-02,3.777739852548482702e+01
3.270323395553617729e+01,8.269849593265512361e-03,3.780050091710403848e+01
3.269572312120194368e+01,5.705043525884828659e-03,3.777927742782995324e+01
3.269096435160237490e+01,-6.108811018968370726e-03,3.778692080880656334e+01
3.270095544731811543e+01,-9.978184859384835181e-03,3.777325227144203268e+01
3.269397156346042266e+01,8.752007392042560757e-03,3.777129262207095906e+01
3.268176753963403058e+01,1.994684053712265578e-02,3.779148206881666994e+01
3.269500555677876719e+01,6.149315935801302584e-03,3.779011874721484077e+01
3.269814585716735422e+01,-4.253128189912663837e-03,3.778661739581521317e+01
3.268156370062243354e+01,1.101419086206285695e-02,3.778864599166477234e+01
3.268402463340611774e+01,-2.131716608406050706e-02,3.779534137012986150e+01
3.269868199652802332e+01,-3.328491765031924791e-03,3.778113283152183755e+01
3.270790965183698518e+01,8.745860855413794318e-04,3.779905816156882281e+01
3.268092206414417689e+01,-7.240128854540298737e-04,3.779179806377574380e+01
3.268247481184388192e+01,1.125987801690355545e-03,3.779211823807825255e+01
3.269292641610230987e+01,2.282804689169508697e-02,3.777911704916562030e+01
3.269707371216496483e+01,-1.061290421847190316e-02,3.777799106661589690e+01
3.270303779860008575e+01,-6.019428200997688390e-03,3.778733189585405228e+01
3.269466470791733315e+01,9.272640097719372920e-03,3.780009187360307976e+01
3.270816266347812018e+01,1.147853668741064155e-02,3.778646976300528593e+01
3.269705103449802408e+01,4.254947592224110273e-03,3.779751522757590720e+01
3.268725827894178337e+01,-1.384445208948187518e-02,3.776635615830750936e+01
3.267962629290850174e+01,1.720175522195454415e-03,3.779915667782414346e+01
3.270561888769172754e+01,-7.842761745670055393e-03,3.778771509701838482e+01
3.267643452157218320e+01,-1.200443013031922412e-02,3.779987865439569816e+01
3.270477413367735409e+01,1.470521742984557713e-02,3.779684268306080241e+01
3.269260464473659056e+01,-1.308939254351034268e-02,3.779092491704580681e+01
3.270459112532456913e+01,-1.178830983068610352e-02,3.778463299660201358e+01
3.270358288163934901e+01,6.385809838670875906e-03,3.780377305510825892e+01
3.268836188588237945e+01,3.171915820434675903e-03,3.779742087725391997e+01
3.270299554673613329e+01,7.068826700131187676e-03,3.778211240033524376e+01
3.269585340382027994e+01,7.921881499434219216e-04,3.779280942094274565e+01
3.268751586869349524e+01,-1.503351853706177965e-02,3.778640470936469598e+01
3.267409586271531907e+01,9.201710863997188128e-03,3.779977853100259466e+01
3.269098346844371150e+01,1.233064580427513639e-03,3.778459305291645620e+01
3.269628280060866388e+01,-8.041546196286990028e-04,3.779368181958085415e+01
3.268801419800017527e+01,-1.489815559555275962e-02,3.779568894583202621e+01
3.269050399410266294e+01,-1.297654633039657668e-02,3.777380597876877744e+01
3.267891736305840311e+01,2.404391483367094781e-02,3.779040035363678385e+01
3.269889262192003798e+01,5.531918608414492650e-03,3.780899671890590241e+01
3.268180397408119120e+01,9.439724694937706370e-03,3.777387187762914778e+01
3.271322910953313823e+01,-4.099710209818166647e-03,3.778741551597006776e+01
3.271196763668434926e+01,-4.790348628831867482e-03,3.776985706655094077e+01
3.268201598739487679e+01,-3.055425725951095746e-03,3.776602689583527450e+01
3.268767019455314937e+01,1.872775965353281225e-04,3.778430053910667397e+01
3.269134945796190550e+01,-6.290132664091542536e-03,3.779510424078112152e+01
3.268895601690182673e+01,1.441200655562640230e-02,3.778374476967976392e+01
3.270121632769323838e+01,9.788940093715793253e-03,3.780381169793354701e+01
3.269929103243407553e+01,1.017857124305053540e-02,3.779702837641701052e+01
3.268963526268358777e+01,9.503821949297702049e-03,3.777988138304256438e+01
3.270531153047792827e+01,2.009127809444947316e-02,3.778616806984481968e+01
3.268610690146842046e+01,-2.847648224044269614e-03,3.778709406918668634e+01
3.269453905421354989e+01,-3.642935065892788545e-03,3.777848993332104044e+01
3.268906316582414462e+01,1.658387588925192349e-03,3.777969094772019076e+01
3.268761542743546045e+01,-7.353413280928722609e-03,3.780319903368016554e+01
3.269382461373744064e+01,-6.886509485134187022e-04,3.779769597277233828e+01
3.269490159538074181e+01,-7.340523039737633162e-03,3.779534530981737106e+01
3.268178738449731924e+01,-1.366599986028340687e-02,3.778018478508433731e+01
3.269667447294121132e+01,-3.542452834674404000e-03,3.779118457564040057e+01
3.268790243184341904e+01,-7.702677011483012245e-03,3.777153166278077379e+01
3.267914361703252979e+01,-1.789602462777232367e-02,3.777687343721220969e+01
3.269150328735494071e+01,-3.118642072721073983e-03,3.779159598690976907e+01
3.269719420784174702e+01,3.504171725991152547e-03,3.776787546018646680e+01
3.270105376412824683e+01,-5.620754710118715941e-03,3.779015490081283701e+01
3.270818845427734800e+01,1.660467368130435746e-03,3.777509151490065165e+01
3.268418314450259032e+01,-5.224626823031221744e-03,3.778309679754021744e+01
3.268884733043924484e+01,-1.461820112244607145e-02,3.777330384238301519e+01
3.268128572063659476e+01,1.928388697523052836e-02,3.778048622158011227e+01
3.270778941877052404e+01,-4.255576621080999736e-04,3.777969268227123933e+01
3.270495329370346127e+01,5.744611175820026235e-03,3.779867082356050645e+01
3.269036593458250195e+01,1.532212326381396025e-02,3.780396328653019111e+01
3.269787711211081671e+01,1.926569495760195594e-02,3.778114818422931620e+01
3.267402572756943613e+01,-1.095567849268078804e-03,3.779314793235712244e+01
3.268276010447370084e+01,-5.942224859755447681e-03,3.779336823658146471e+01
3.269531408494261626e+01,-4.024790413780519709e-03,3.776782821028326254e+01
3.268126116914728385e+01,7.422148468895097169e-03,3.779785431889965253e+01
3.270572456185429644e+01,3.063817783239837934e-03,3.779580151760360707e+01
3.268712317993865213e+01,-9.183915362979126751e-03,3.778064944894989452e+01
3.269569809860337273e+01,3.765025111285436130e-03,3.778159690721025754e+01
3.268967778181623629e+01,-6.740711048685344743e-03,3.778796787588549932e+01
3.267066863094228069e+01,1.129787408745313356e-03,3.778285429929822925e+01
3.268061606851775025e+01,1.267735378876823533e-02,3.777275230748441714e+01
3.267625004862176041e+01,-3.718419224643423372e-03,3.778547118795287929e+01
3.268962629033574530e+01,-1.275464731813597506e-02,3.778000072754851857e+01
3.269832227613892428e+01,2.845136477005619224e-02,3.778774477646605590e+01
3.268091623871417539e+01,-1.392016874668650268e-02,3.780393732069818924e+01
3.268505892995702311e+01,1.363350169022176268e-02,3.778669188478004060e+01
3.267052772121738258e+01,-9.949389802808985411e-03,3.779645129464266518e+01
3.268352961547161328e+01,-1.118985489868193177e-02,3.778121716901654281e+01
3.268350117202037097e+01,6.767091118789212226e-03,3.778931725391966268e+01
3.268519630596719594e+01,7.986890604086280959e-03,3.779404613247307054e+01
3.269416108246292652e+01,2.322022100086882767e-03,3.778866304672238385e+01
3.268744903173856642e+01,1.704116236128091003e-02,3.779705044705200123e+01
3.270395406361603818e+01,-5.446265627012306489e-04,3.779417039421463897e+01
3.268166099582970929e+01,-1.453687379629922671e-02,3.778088431432071559e+01
3.269226092255690475e+01,7.646015317383347831e-03,3.779638624139466430e+01
3.268689128104765729e+01,8.042336721496399707e-03,3.778071698631234909e+01
3.268321346436948005e+01,-2.350051272080266526e-02,3.778465436236432851e+01
3.269797250924923304e+01,6.507352962474312157e-03,3.778491419887976832e+01
3.268103860580004749e+01,-1.004706055999392278e-02,3.779667919281948230e+01
3.269303368262855969e+01,4.648482764470563897e-03,3.776361886729488759e+01
3.267877434355160204e+01,2.023052263769683709e-02,3.778077601797109963e+01
3.269990981878351022e+01,-5.113416965872344747e-03,3.777700802976477235e+01
3.269138731098262696e+01,-2.926493466328642865e-03,3.778574934400577945e+01
3.270956382669876206e+01,-2.533414273214136970e-03,3.777880233689158018e+01
3.269847844455424735e+01,4.703183528605074312e-03,3.778926474623468579e+01
3.268810960097427909e+01,7.190779021643333400e-03,3.778071959235365540e+01
3.270181588333198164e+01,2.364241818026787539e-02,3.778519500444274826e+01
3.268738772815001425e+01,6.149204997433393820e-03,3.779568089463995761e+01
3.269846790306191764e+01,1.219261641014950104e-02,3.779946970197612899e+01
3.268850162603062870e+01,1.337247853039754244e-03,3.777864767097138810e+01
3.268201860486456667e+01,-7.997532303205585544e-03,3.776620282119005623e+01
3.269032075753481337e+01,2.714146331439539622e-03,3.776862964776371712e+01
3.268099213442300766e+01,1.394639115066704897e-03,3.778034484067838150e+01
3.269420820582925558e+01,-6.182076974482815946e-04,3.778097564935867325e+01
3.268879918652187655e+01,2.014216620375512690e-02,3.779394827377518595e+01
3.269025261324247822e+01,1.529664602803292202e-02,3.779221500425834535e+01
3.270841298363339433e+01,-1.168287581281106380e-02,3.779067935665970879e+01
3.268635613348998703e+01,-2.184573671136995701e-02,3.778465701996277915e+01
3.269749004260476966e+01,-1.126590764211880639e-02,3.779973553718891566e+01
3.269491502781274050e+01,1.333382680147063210e-06,3.777763073160790697e+01
3.269220473678980454e+01,-5.126801105567644311e-03,3.779059021735579194e+01
3.270311350124383409e+01,3.810590956721331374e-04,3.779074513339722330e+01
3.269755808585304635e+01,-2.419255455318876716e-02,3.779978842446374898e+01
3.268756695937806001e+01,-9.568555510900412760e-04,3.777843508452669852e+01
3.267965143806596728e+01,-4.069911392574902982e-03,3.780007974736375331e+01
3.269774515233264367e+01,2.963037768815457440e-03,3.778112013786542889e+01
3.271423739532796304e+01,3.450339916033349184e-03,3.776447268716614047e+01
3.268721879552131782e+01,8.897470805863064852e-03,3.778162129687292747e+01
3.268754564909490767e+01,1.896799366003252413e-02,3.778315224885687229e+01
3.268967173247178692e+01,-9.138666505612571059e-03,3.778975573162451695e+01
3.271207248611070639e+01,4.219440122910762814e-03,3.776282384585078944e+01
3.268148661068742200e+01,9.241526839079583500e-03,3.779394483185152609e+01
3.269087045389542823e+01,-4.710435450406618048e-03,3.776191494478086952e+01
3.269589534404835263e+01,-2.057326717756864307e-02,3.779252446384009545e+01
3.269350762916524644e+01,5.450717396298285743e-03,3.777325498198731424e+01
3.268386874163260813e+01,3.730661738650664096e-04,3.778339599775753754e+01
3.269729173778376463e+01,-1.123070099701584633e-02,3.780466236084290443e+01
3.268763437901625224e+01,-1.291462694515156662e-02,3.779615803875311286e+01
3.267935730061409316e+01,-1.499917385220865540e-02,3.778954825144589336e+01
3.268835430859139990e+01,-1.427352464767022919e-02,3.778649292028912043e+01
3.270558669399146368e+01,1.474406698477746629e-02,3.776422802781184629e+01
3.270234910860282440e+01,-8.801274738981387791e-03,3.779172295528304915e+01
3.269794133202429265e+01,2.164009052712926109e-02,3.778246667187980989e+01
3.268556462389074824e+01,-1.211075273099490330e-03,3.778413533635880128e+01
3.269838277026401130e+01,1.851458748898231026e-03,3.779419900726807668e+01
3.269571373539294257e+01,-1.655992495655362814e-02,3.779419985740692312e+01
3.269570684270789940e+01,5.430253238750143039e-04,3.779817020165081942e+01
3.268624123634262446e+01,1.580033315181768663e-02,3.778678090755816044e+01
3.268052495222262621e+01,7.476437793895927136e-03,3.778956743219589498e+01
3.269006356210752529e+01,-4.839842313155777800e-03,3.778027258797675358e+01
3.270301429342367783e+01,6.005020834857496305e-03,3.777979938333804455e+01
3.269463681378063313e+01,3.743868431967087556e-03,3.779592340830976838e+01
3.269140653761287041e+01,-3.353264231055601199e-03,3.778756742563560778e+01
3.270217681587792669e+01,-1.190982175243445948e-02,3.778676034216459101e+01
3.269207890207326983e+01,-3.507742715793747690e-02,3.777802598815787860e+01
3.268395902009151399e+01,2.300938335550428010e-02,3.779116693266036719e+01
3.268799747317568460e+01,7.667781414945185232e-03,3.778802824965855223e+01
3.268823473381647204e+01,-1.020586554078713008e-02,3.779354443981804224e+01
3.268614041991861541e+01,1.639968308062193054e-03,3.778374184097027211e+01
3.267677474226008627e+01,-9.832852816214880404e-04,3.778030153893489995e+01
3.268783837887207255e+01,7.307932301548992864e-03,3.778708583785216035e+01
3.269328878690190265e+01,2.256849865710558098e-04,3.779262867515168978e+01
3.269915456797516384e+01,-3.131525525017438724e-04,3.779457926198060846e+01
3.271860055274817825e+01,-7.095986073225385264e-03,3.778632448829015544e+01
3.269530082124265391e+01,2.871758780658632652e-03,3.778832265218559883e+01
3.267780771684012819e+01,3.806591281596402240e-03,3.779194707371433992e+01
3.268360258912256455e+01,1.365101196685303102e-03,3.778771948583561624e+01
3.267716252979275993e+01,5.834475548334265571e-03,3.778296780388909326e+01
3.269011527744233092e+01,1.024440668891599994e-02,3.780306740945029986e+01
3.267663182167299141e+01,8.624848819627925489e-03,3.779375316570621379e+01
3.270039707977822019e+01,3.538849110470736452e-03,3.780720382042637340e+01
3.269421483756708113e+01,-4.444535146994519313e-03,3.778304078507781583e+01
3.269863291944080430e+01,-6.650163610021214700e-04,3.779489288181891027e+01
3.269649514740363117e+01,-5.404921127324333616e-04,3.779220893278027660e+01
3.268708348872915792e+01,4.001295169121731575e-03,3.778290367435971575e+01
3.265800753655532418e+01,6.351870194665252363e-04,3.778413592980146518e+01
3.268118236515922348e+01,8.053882795179391138e-03,3.779052865296812058e+01
3.268162774452207486e+01,-2.564992340689672100e-03,3.777759094035141629e+01
3.269558394750069397e+01,-5.240703607714295754e-03,3.778154808078716087e+01
3.268621382693132205e+01,-1.452140426598534997e-02,3.779882231985187957e+01
3.269584682251598196e+01,1.953399320218742949e-02,3.780038390109385915e+01
3.270602553085680597e+01,-6.858226856715903333e-03,3.778512826817750891e+01
3.268933829333127505e+01,2.112036337867744060e-03,3.779919585555520456e+01
3.268757348608748714e+01,-1.400538008096776157e-02,3.777116021739428930e+01
3.268356492461175122e+01,-5.228916266363000352e-03,3.779608633454378008e+01
3.269342720518035605e+01,-2.679055097737922855e-03,3.779318066063272141e+01
3.269000840787698792e+01,-4.462842378177396367e-03,3.777956601554654270e+01
3.271159170298395935e+01,-4.281965452701594517e-03,3.779067553709168692e+01
3.269320899845745032e+01,-1.737184584678455352e-04,3.778647871210200293e+01
3.268127888928506053e+01,1.450748637868982428e-02,3.779558431032836552e+01
3.268990241440044286e+01,7.899243339256052307e-03,3.778273204427546972e+01
3.269747738506892887e+01,9.864449640698791724e-03,3.779484888897843575e+01
3.269355952115586916e+01,-1.363099690005116320e-02,3.777920359383537630e+01
3.267519747239401795e+01,1.344416381220221550e-02,3.780062266301118257e+01
3.270495056215353458e+01,-1.619846992623371479e-02,3.779247064726471450e+01
3.268864587710859837e+01,4.891289339673960887e-03,3.780115392588392353e+01
3.268377659160478288e+01,-1.250777199039242171e-02,3.777895543478194185e+01
3.269880868202705670e+01,-2.338411498034751596e-02,3.778922038403226935e+01
3.269805927898098474e+01,3.099082963205319723e-03,3.779773914181099315e+01
3.268824415020289820e+01,1.051249869384591334e-02,3.777487503176339345e+01
3.268726741199949970e+01,-2.065514917176013154e-02,3.779280563687876793e+01
3.267888789107087177e+01,-1.581142306561373126e-02,3.775150831668016593e+01
3.268879179726560835e+01,-6.313366269644450808e-03,3.776063117431758798e+01
3.269782416518670232e+01,-1.784736099684263930e-02,3.780311895286182988e+01
3.269451621516590478e+01,1.084452065489246476e-02,3.778894436945584090e+01
3.268855301119236145e+01,-2.149665681875408390e-03,3.779021308701949522e+01
3.268294954688534659e+01,-1.413060954547452897e-02,3.778465774943057198e+01
3.271407113077618334e+01,1.145128246203533200e-02,3.778063898956941813e+01
3.268039521410769055e+01,-9.864872146260524749e-04,3.778504779598453922e+01
3.268073163518415214e+01,7.783496092416023610e-03,3.779766983375945699e+01
3.268836575619754825e+01,6.951206144401258884e-03,3.778421730635182030e+01
3.270432881823474958e+01,-9.870360193062054522e-04,3.779450049118713650e+01
3.268055587735723577e+01,1.462733385445738957e-02,3.779027869644373538e+01
3.269432946617736491e+01,-2.019384469925596809e-02,3.780118723761744093e+01
3.267876621473069321e+01,8.264063159367987651e-04,3.777831325947514074e+01
3.269694848065669390e+01,1.796374733236230301e-02,3.779203145568772015e+01
3.270301420553900584e+01,7.284407348309041887e-03,3.778130428601507873e+01
3.269211965707885525e+01,1.643547993147786990e-02,3.779028364215012203e+01
3.270182849388880442e+01,-5.858216548978192840e-04,3.777830848844032374e+01
3.269709489566887584e+01,1.548457132905924592e-03,3.777944407924584880e+01
3.269909659147238301e+01,4.107408670469262467e-03,3.776150664556426761e+01
3.268762657867064547e+01,-1.165019377845928454e-02,3.779976102865713017e+01
3.269023488359719920e+01,3.571593177245647923e-03,3.777211239297368905e+01
3.271378178415936588e+01,5.739746110774449940e-03,3.780506497826721102e+01
3.269347822562783534e+01,1.244631350918517501e-03,3.779595052558958201e+01
3.267923249808371366e+01,2.282326315630365740e-02,3.779881166715620111e+01
3.268496542354466072e+01,-1.073833330269057668e-02,3.778568097840199869e+01
3.267824345691641241e+01,1.040554082142884683e-03,3.778661889418176401e+01
3.270092265840436596e+01,-1.214960013851248619e-02,3.778880686882769879e+01
3.269580464048125634e+01,-8.068801557191123547e-03,3.778863153664447339e+01
3.269118682048196689e+01,-2.234149582749877811e-03,3.778599098505573295e+01
3.269409549059158593e+01,-2.905349499033234219e-03,3.779074218677221353e+01
3.268684105416165409e+01,7.235020146609598586e-03,3.778361561299459481e+01
3.268928648321227826e+01,-1.105185901495240285e-02,3.778219410325845473e+01
3.269807861995607823e+01,3.941186185038475162e-03,3.778298531911387670e+01
3.269400472626271181e+01,2.304739037762879288e-03,3.778396504657222010e+01
3.271842910112291491e+01,2.908171513017951664e-03,3.780664151422085695e+01
3.268956287893874446e+01,2.189053640234423902e-03,3.778757534206575031e+01
3.269444481859667917e+01,-1.810651335193702582e-02,3.780213921413557188e+01
3.268825148681980863e+01,-2.239317977670912327e-03,3.777397914844247850e+01
3.270608955762784120e+01,4.608028273530912454e-03,3.778496909638298717e+01
3.269298690235092408e+01,4.118787088106880788e-03,3.777461235712882370e+01
3.270267500352645840e+01,3.616815027544388866e-03,3.776956351256853850e+01
3.268917992858585109e+01,-5.278207133914510595e-03,3.778495045887370196e+01
3.269895146385223228e+01,1.865768202334548015e-02,3.779159252450984496e+01
3.268703342860185046e+01,-1.199076728283552697e-02,3.779102754532853936e+01
3.266871371003760771e+01,8.708805635286540406e-03,3.777168065618532466e+01
3.267980408792782043e+01,1.136004169460280537e-02,3.778477277830972980e+01
3.270870293809250029e+01,6.863698419842269131e-03,3.779263765510473405e+01
3.267503765131503002e+01,1.239594118738316861e-02,3.778299256873867051e+01
3.269067287896731244e+01,5.410099785450116217e-03,3.778227706821981968e+01
3.271967414321682810e+01,-1.556111616675461560e-03,3.776783922839466356e+01
3.268865829348083452e+01,2.136097746688581621e-03,3.777526466716915365e+01
3.268080990305008982e+01,1.282944555445448415e-02,3.777177795892013989e+01
3.269151647162695440e+01,-1.621315542349294550e-02,3.780268405387541719e+01
3.269112445079599638e+01,2.345444844755077869e-03,3.778334693382071663e+01
3.268066018887985535e+01,2.458171055422742556e-04,3.776725924008077584e+01
3.268991710231423298e+01,-8.101634128666152304e-03,3.778579521811682440e+01
3.268500658987845497e+01,-8.072737260639837806e-03,3.779489914598470079e+01
3.270942688526601216e+01,-1.375214435666227523e-02,3.778214957352580683e+01
3.268461710433518164e+01,2.117612602393595563e-03,3.780055956202416212e+01
3.268520657801764173e+01,-8.150206066443680536e-04,3.778447562505028401e+01
3.270889634579761207e+01,-1.028713902919210256e-02,3.779464895948740377e+01
3.270429557683524990e+01,1.783395793677312532e-02,3.780133934419538377e+01
3.269349843487136553e+01,-2.434305499927672933e-03,3.777909650047333656e+01
3.270241392453227292e+01,1.663252679815670557e-02,3.779286455507363485e+01
3.272310171202846618e+01,-1.696217220151582591e-03,3.777932349588030547e+01
3.268629714000775977e+01,-1.641322047171153709e-02,3.779770356205607840e+01
3.268643455870719094e+01,4.154050160579640140e-03,3.778715755036512292e+01
3.269308635059356050e+01,-2.516204526322884331e-03,3.780008790136158581e+01
3.268260156860086596e+01,-1.557217407573093827e-02,3.780841944911384900e+01
3.267418538571415354e+01,-9.195565865885192702e-03,3.778826966523336495e+01
3.268243317246020752e+01,-3.311894104729326462e-03,3.779302801266421596e+01
3.269740848620374152e+01,8.493741660218285389e-03,3.779021115319707746e+01
3.271065984563123408e+01,-2.731198250434864038e-03,3.778129566615456980e+01
3.268466325689041696e+01,2.912573449595481923e-02,3.779399102966527124e+01
3.267533475455266512e+01,-2.108788823578686914e-03,3.776903520154986893e+01
3.267775846646564730e+01,-6.076190388127733488e-03,3.778137559352462205e+01
3.269711916364747140e+01,3.553064258994727016e-03,3.777138081452275031e+01
3.268594006449417577e+01,4.693467471764946330e-03,3.780791051958357230e+01
3.269692416110648736e+01,-9.319265731848476106e-03,3.778112427477348234e+01
3.269500441000592161e+01,-4.208968337334247772e-03,3.778765966874129134e+01
3.268148270008047973e+01,-2.042941695220663184e-02,3.782088303432828980e+01
3.270539970551868691e+01,-5.881553064250218295e-03,3.780045400182926585e+01
3.269517019518512768e+01,6.376946163517306122e-03,3.779018104025609404e+01
3.268592245133971375e+01,6.789356208674273254e-04,3.777691548736795113e+01
3.269636424351342185e+01,-1.273405713638978490e-02,3.778951778485605217e+01
3.270312303403078147e+01,2.433860218328655865e-03,3.778783373912605725e+01
3.268792927088455258e+01,-1.230842992868860439e-02,3.778484162843130889e+01
3.268866847944341458e+01,-3.516709622745106158e-03,3.779063503503066102e+01
3.269317478778056341e+01,-1.115069852563597627e-02,3.777790299125386042e+01
3.269545523606136328e+01,6.959431469937902258e-03,3.778712000156527751e+01
3.269405813142702044e+01,1.405857860306379374e-02,3.778076124625452081e+01
3.268518505252612982e+01,-2.475546751435913490e-02,3.780572834348512856e+01
3.269602291846411646e+01,3.864390971336940234e-03,3.779785790066362239e+01
3.269671477180953190e+01,3.933262834148040440e-03,3.779344359063073711e+01
3.267536432565641036e+01,-5.571982481969308711e-03,3.778661162415505004e+01
3.270854734783561923e+01,4.959960537283263256e-03,3.778202372459215042e+01
3.269155473138188484e+01,8.868608853884570736e-03,3.779225888807803813e+01
3.270335780093654421e+01,-1.780877755774333548e-02,3.779324149673216482e+01
3.269605276064074673e+01,6.499216852710636844e-03,3.778256767177810360e+01
3.268579090114804586e+01,-1.856775297339928466e-02,3.778920054161398667e+01
3.268444734858520206e+01,6.323891586458370469e-03,3.779033291513479753e+01
3.270307918187693019e+01,7.718801926756437178e-03,3.777375383141807674e+01
3.270356236015027918e+01,6.604576400992104995e-03,3.778490626163999622e+01
3.268370101559279561e+01,-8.114388705278642935e-03,3.779212589594909133e+01
3.269637062939730754e+01,-3.410915843486565791e-03,3.779639295128968968e+01
3.269445762913953502e+01,1.009373692445678962e-02,3.777070425575976031e+01
3.270250182480135948e+01,4.910127163364457620e-03,3.780486420728987440e+01
3.268745278812840382e+01,2.115447585629987373e-02,3.778559158885291680e+01
3.269854302921943656e+01,3.610116361309357452e-03,3.778503902503398848e+01
3.270607584994133532e+01,-1.478549068453122953e-03,3.779449401774695616e+01
3.269248362622960968e+01,-1.247773155276304252e-02,3.779062954885828418e+01
3.269012999704092692e+01,1.198532293919031023e-02,3.778180790770393571e+01
3.268351100831417710e+01,1.058904690755380767e-02,3.778967053882280425e+01
3.269180736017139566e+01,1.905216642451028949e-03,3.778601586706897564e+01
3.270480682488527435e+01,5.340756173145066316e-03,3.778553424133478700e+01
3.268297572418167363e+01,-1.119248091300278566e-02,3.778291069877820973e+01
3.267474666777896175e+01,2.686609231491346450e-03,3.779081826833757418e+01
3.268268450413006576e+01,6.238547934318525862e-03,3.777714063268528122e+01
3.271117919525816831e+01,8.620370874057866478e-03,3.781362068573901780e+01
3.270510826926528125e+01,1.470458764639585511e-02,3.778448122379384699e+01
3.269410930278530714e+01,1.841204478157364849e-02,3.778545306221974442e+01
3.270027308900066032e+01,1.351861705302334756e-03,3.778046927139237710e+01
3.269447391362096056e+01,2.831470483821696676e-03,3.780235358530264733e+01
3.269070361158959059e+01,4.152431901398069732e-03,3.780150447114917966e+01
3.269050587540113639e+01,2.823564334058407000e-03,3.778684454008467242e+01
3.268127972683032567e+01,-9.534550646593786469e-03,3.778954984960272867e+01
3.269259917069729227e+01,1.383731387648185450e-02,3.778864014912313962e+01
3.268538761212312949e+01,7.353955306561458204e-03,3.781426594937060059e+01
3.270391203557321802e+01,5.503128980365086347e-03,3.779188638612735929e+01
