gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.589567547763627575e-02,-1.647786061933249196e-02,3.121615712085956066e-03
1.273358441210760937e-02,1.118512994223573170e-01,-7.686315244239941280e-02
2.873883256655555135e-02,1.601969639930620609e-03,2.761046199042853713e-02
-2.974940183114300335e-02,4.202635189236875873e-02,2.683800210543690543e-02
2.304780175861776900e-02,-8.386842592248140715e-02,3.773682307672231867e-02
-1.034178965072711787e-01,1.579723717947669956e-02,4.420448552284017563e-02
6.344313910804558199e-02,1.903197997609898037e-02,3.076193881814433262e-02
-6.332892932468864311e-02,3.157778482333660486e-02,-4.230332689926322859e-02
-3.202851830883718387e-02,-3.128206865425263439e-02,2.214729779338830973e-02
-8.002417595284963547e-02,-1.250306946193924587e-02,-4.298423302205357094e-03
5.480432345488351481e-02,3.830564378104205775e-02,-5.832948420626733743e-02
-5.712414619095303875e-02,1.205357505900712771e-02,-2.685229392342883270e-02
6.749396211535203804e-03,-1.649496385303125812e-02,-6.430430908502887677e-02
2.697595043235588574e-02,7.187098980398366928e-03,-3.252650530058125156e-02
-3.875144255263042459e-02,2.703751706001237057e-02,-4.313724776893896988e-03
-1.432403730327839282e-03,-7.212800184769556757e-04,3.685929237738037878e-02
6.737562256105877889e-02,-5.111337723704553748e-02,2.037958257495139230e-02
1.998787382352673614e-02,-3.930555780993335441e-02,4.385173044796666919e-02
4.799088193161953064e-02,-1.880514225096896865e-03,2.489940406832545639e-02
-7.984695186803092079e-03,3.376873351048252647e-02,1.549476288491258291e-01
-3.060498416212930478e-02,-2.673979660025236488e-02,-3.998313252518113231e-02
-1.301169141469445990e-03,3.826174477292085957e-02,-5.203302687816194205e-02
5.419047194117544014e-02,-4.252062463326049951e-02,-6.825884157190507950e-02
-5.412379745926222674e-02,2.161097098044189452e-02,3.213580355742291783e-02
-4.090817687579536427e-02,-2.255071126372714188e-02,-1.037550642563668697e-02
-2.414119716867240903e-02,-5.174554513903704966e-02,3.655539809231705961e-02
2.861281351439017018e-02,6.919015196291275482e-02,2.998708700477083905e-02
4.166078374576039078e-02,3.893946462129900532e-02,4.033217933218596202e-02
-3.892424942160147006e-03,-9.528070876729983346e-03,8.212710330210348450e-03
-5.528292419317774875e-02,-7.552647081795967055e-02,4.108113177015738048e-03
-1.955098641716473615e-02,3.990918335508206183e-02,7.807405340841758190e-02
3.991314211725358052e-02,6.233648504000552371e-02,-9.506145650952799175e-02
-5.716051084760558065e-02,1.692286085666348805e-01,-1.686283050934588371e-02
6.197408375332873892e-02,-6.262724291090464301e-02,3.295104188400083123e-02
1.383738920813906530e-02,4.425972876346662144e-02,2.890929437698629145e-02
-7.649534083041795163e-02,4.639156443831413124e-02,3.228406605276533392e-02
1.069183526193716871e-01,-3.602475860028628296e-02,2.150765217910252311e-02
-1.419509288889005474e-02,-2.137865042203624180e-02,-2.898023477190612290e-02
2.712093623242938650e-02,-8.377946009973737812e-03,7.466388473954125096e-03
-2.242123989442844703e-02,-1.766520573489846826e-02,-2.913625050428182445e-03
2.602977356252370034e-02,-1.181205868594115659e-02,8.102681825472647648e-02
-6.247655379928598179e-02,4.314825392415562455e-02,4.941371361775220156e-02
-1.212974516018979800e-02,-4.356856659151252253e-02,5.094756328939915001e-03
2.409485983297292386e-03,-1.096081981445480406e-02,5.722896170162055339e-03
-4.886265452579722363e-02,2.698767945120631589e-02,3.476094927003735291e-02
2.667813502821094439e-03,-5.561429208671939128e-02,1.104031018046786050e-02
-2.178074981459399151e-02,-3.648609753561952995e-02,-2.999616354616438038e-02
2.585502622142951332e-02,-7.333937047258483159e-03,9.523132314550196778e-03
4.037912848457749643e-03,-6.196965584042485320e-02,-4.302890898114753587e-02
4.191129178035808006e-02,5.397008115286404395e-02,2.180546647057340914e-02
-1.709899836530119621e-02,1.146007923555539959e-02,1.196317311346562461e-02
1.148640983359553586e-02,5.542023915474204171e-02,1.356821665809028986e-02
3.472825460129432950e-03,-5.183129434157757176e-02,-5.740525472932302142e-02
1.098659414704921122e-01,-2.432780459418609417e-02,-7.699556737714305377e-02
1.297406786239104978e-02,1.699286194406309305e-02,-6.034369390253271036e-03
2.599725547190112271e-02,-1.177526178036916900e-02,-7.704564587318732394e-03
-9.762052241477819914e-02,1.447204551236188491e-02,2.896099021080308575e-02
-3.296732656747749374e-02,-7.324277588391347495e-03,8.578660512932299864e-02
4.596564340708359127e-03,-7.069973249766381418e-02,3.543647035654595018e-02
-3.013082652902319275e-02,-3.580364255104295790e-02,-1.591860581894898041e-02
-1.596163395338947438e-02,-4.769658379262267829e-03,-9.231543758243493381e-02
-3.350612275790604278e-02,-1.739637719493370219e-02,-2.496205391209590715e-02
-6.676035987196683730e-02,-9.980173324864031678e-03,-4.875522069047998064e-02
2.153229340124326874e-02,1.532668491462757347e-02,3.421571447943442396e-02
8.256713519184540051e-02,-6.153548210670863744e-02,-1.400411332793248878e-02
3.190721187028569550e-02,4.590262610268106697e-02,3.759432506601606550e-02
3.514601186771328795e-02,-4.726619429462467631e-02,-1.009307484850043880e-02
2.083766865703996427e-02,-2.763671537133541301e-02,-3.365359257602080784e-03
-6.642287515763778405e-02,-2.342350477661481883e-02,-4.320882870159446776e-02
5.885593142311963677e-02,-2.233296717971351014e-02,-2.259386936471953315e-03
-3.646299766337426917e-02,7.768665567313494912e-03,-2.474731583471500782e-02
3.083235006417492027e-02,-1.610829965831468008e-02,-5.794669151045554745e-02
3.362413528418484870e-02,8.403448286268169753e-03,1.275279547260972646e-02
-3.224257234588234766e-02,3.079639988589377014e-02,3.340476997009837745e-02
-5.762365583972352268e-02,5.851768582135525795e-03,1.329988070206461828e-02
-2.391320578091256019e-02,-2.201630276808010794e-02,9.845725197817501578e-03
6.957699255619725909e-02,6.546995280569793685e-02,4.445220843302660763e-02
-3.107206541814557313e-02,1.437197332646220072e-02,1.015975285076313461e-01
-4.321446589687719803e-02,-4.497108997419528575e-02,-1.468156621009857402e-02
-1.070508347570818704e-02,5.508428686604557867e-02,-1.849625340277486624e-02
3.581909864052603559e-02,-2.541949317965204892e-04,-3.708785890909667426e-02
-1.883556491818997106e-02,2.879546126929725600e-02,-2.158686844521264317e-02
8.939786472671171214e-02,-4.763797968541962080e-02,4.008065755188257306e-02
-7.768049759162656311e-04,4.711824467887029341e-03,3.049303306922663062e-02
-4.613457972839038988e-03,7.228718658714128678e-03,-1.145891269182553428e-02
-2.928032454468567844e-02,-3.239791879952395176e-02,-7.374188537285091688e-03
-4.157147910934676227e-02,4.514804032828630825e-02,3.858369958734649691e-02
-6.390882150476789869e-02,6.391975336219117912e-03,-2.148112399312807411e-02
-1.979323431863078825e-02,9.308288953242829789e-03,-1.244197988097407010e-04
-2.230649630896714905e-02,-3.678715207819888838e-02,1.336252290132925249e-02
1.165796347473302278e-03,-1.453512839776291074e-02,3.249889034468765592e-02
-5.141020723265998793e-03,2.639853850717497133e-02,-7.063040612400078855e-02
-2.354302215500260823e-03,-1.170675020548444037e-02,3.496540752633826854e-02
8.385310117754221290e-03,-5.474143594491757275e-02,4.061434626535986858e-02
2.473325007216248261e-02,-5.443840003307470754e-02,2.901548095044958770e-03
-3.323494845668598487e-04,-7.187228820757747072e-04,-1.148202809195195823e-02
2.155207305728797790e-02,-4.517848340760514253e-02,-3.582548015410552678e-03
-5.207687382831439199e-02,3.403629507875399751e-02,-1.916171421955180712e-02
-5.242600336660680621e-02,6.022689966524655963e-02,-2.301381760534902676e-02
-7.464819755227265763e-02,2.178368436113876580e-02,4.750134549802770279e-02
3.595253599552642853e-03,-2.777598533452286383e-02,6.641737057480463780e-02
-3.012126547232125626e-02,2.345962782257873802e-02,-2.244439802036640730e-02
3.180143731169261800e-02,-3.322465767656782032e-02,-6.580948758474640392e-02
-4.604458070107920326e-02,-4.879717645708023938e-02,-2.711066474248393157e-02
2.828237721435640506e-02,-5.860774834384854630e-03,3.148686973716807724e-02
-3.485230055895727208e-02,7.883939640745202954e-03,4.655001846072294447e-02
-5.416882398879117877e-02,2.064983807221599729e-02,-6.213669118169920513e-02
8.615446676223119729e-03,-5.205394219609878886e-02,-3.329307511834827399e-02
-8.987332739696488049e-02,-3.660142447187669096e-02,1.006796839653577580e-01
1.302505528124305034e-02,2.965732302232615414e-02,-3.864782863440535676e-02
-5.287630964365115649e-02,2.053461198673634316e-02,-6.335443057020759489e-04
-3.187547958092093459e-02,-2.705889502396476368e-02,1.726713807687601382e-02
3.130344182891403593e-02,4.941419729727011129e-02,2.439965931555079098e-02
-5.374523698347227069e-02,9.128381058591867117e-03,9.927308931696016137e-02
-5.541556242518663744e-02,6.567328747110801057e-02,-7.125798880698946958e-02
1.766221703320953670e-02,6.689964912716782341e-02,1.628020777591856691e-02
3.526250164351359129e-02,-3.483782370386850902e-02,1.533397376488816570e-02
-7.889762735637902841e-03,-1.539589355243592764e-02,-7.315014079613432058e-03
4.076037469534250085e-02,-1.996879016908622434e-02,8.971062338083540810e-02
8.678712778775350949e-04,-2.391775641556420293e-02,-3.790408495943613232e-02
4.128842857030574909e-02,7.306150649397387398e-02,3.065458881357039853e-02
5.092231408048435853e-02,-5.205892237858900790e-02,-4.311643927230953029e-03
1.691461855991552993e-02,-1.935323489536813941e-03,-7.947337916368993338e-03
-1.804249884551497110e-02,-2.582973714707310214e-02,-1.408801319760139524e-02
-6.698080917335327844e-02,-5.003190202064898562e-02,-2.960646697702673177e-02
-6.230069273392691009e-02,-4.747953158788120048e-02,-3.391089319515809553e-02
-1.219811981433197370e-02,-4.555360783626499765e-02,5.386402381282853064e-02
5.998021854324946112e-02,-9.435879186865052393e-02,1.127391148003509778e-02
9.186805848965196031e-02,-6.807175722689098873e-02,-3.237816817548616610e-02
3.155974409054104583e-03,-1.125969180889120104e-02,5.657739912430239521e-02
9.054165728452781906e-03,-2.737686809502689125e-02,1.857627923808802262e-02
4.200295966782796597e-02,-1.282604797010679885e-02,2.782919600234760871e-02
-7.484530604537682763e-02,3.643594962986661939e-02,-1.684857844050119749e-02
-7.190644669296636371e-02,2.865239444004748226e-03,-6.529128234294176436e-02
5.741274155966277770e-02,5.418530230990465865e-03,1.790552281238801113e-02
-7.745675531643569705e-05,-3.260736203566750452e-02,-5.077814624742165578e-02
-4.922447242844061460e-02,-4.590549328406920773e-03,-4.370305350774327663e-02
4.421038841349506088e-02,4.288596665101416378e-02,5.142779231697404418e-02
6.822047900555150424e-02,2.966549653115627821e-02,-7.015522594257458944e-02
1.246972250373223944e-03,-1.874752079664818161e-02,-6.551102279051837507e-02
-1.885412850774802543e-02,-4.671616778636722422e-02,-4.726529837844614668e-02
6.156770594839415522e-02,-3.851093403016529054e-02,2.568871049023529335e-02
4.274482822384536446e-02,1.132448035778181768e-02,-3.618149948815018585e-02
1.421098021843181583e-02,5.123958229599904352e-02,7.268319294748354364e-02
4.358395662914258534e-02,-1.757155665778328477e-02,-2.706739458882850488e-02
-5.380507379078606350e-02,-2.558695332688991353e-02,2.856244666937992477e-02
-2.722488783585629360e-02,2.694012530206809156e-02,1.944620134646646639e-02
4.988343483619771951e-02,-9.280236179178103645e-03,-4.167328551163703744e-03
-2.382810165454238641e-02,6.553474377019207625e-03,-3.655955022957574439e-03
2.116421141635435252e-02,-3.038360901520356649e-02,3.299481274724156560e-02
-1.751959067554799410e-02,-1.026162257456825211e-01,-6.362334939502137243e-02
5.266520355009369353e-03,-7.597180405691333210e-03,2.976264195815834027e-02
-4.054842082021588301e-02,-7.706490568188090196e-02,4.761181707093156690e-02
3.134115229147921983e-02,4.089996131525044931e-02,2.038813974147877031e-02
3.951326633073182215e-02,-2.138457593742581000e-02,6.489702372786253226e-02
-4.772513479513834818e-03,-2.003859876637861803e-02,-1.810450837732855908e-02
2.453703831687253575e-02,-1.886581819614753866e-02,2.350148686557242475e-02
3.791240678642683604e-02,-7.203853809692294108e-02,2.354363484819732566e-02
-4.418623754075474280e-02,-5.814296604023095477e-03,-1.987631748531582324e-02
8.466691368114225014e-02,-6.881136972901681463e-03,-3.756662672750003124e-02
-4.192798213612533575e-02,5.320147596936189438e-02,-2.133334806716465776e-02
-1.030064408001591693e-02,-4.328126043523747996e-02,8.650761269530786446e-03
-5.403981563623292544e-02,-2.218104468750761726e-02,-8.767934901941566717e-02
1.051003442089310305e-02,-8.831981201825575556e-02,1.387199947194574234e-02
-3.236805092567204053e-03,9.213272261823655940e-02,-1.186023008537495649e-01
-2.990071866688765942e-02,5.516590044286480421e-02,6.965299728024231495e-03
1.349786005781888377e-02,-5.766839717820029104e-02,3.325587564577332789e-02
-8.338266890948242693e-03,1.049512188893757247e-02,1.945235115611380211e-02
-3.156217822320191158e-02,-7.727623855188324106e-03,-3.355012148312679077e-02
6.154718489438017887e-02,6.695098583638513234e-02,9.152136872586483923e-03
8.463157986495943585e-02,-4.233642980237411341e-02,8.488312158493617129e-03
6.825842750896099140e-03,2.965357277902443134e-02,2.065660587862653760e-02
-1.613534306009723656e-03,-6.085431408710433032e-02,3.888123022545349888e-02
-1.617430898198014833e-02,1.562388391487638285e-02,-3.024578688619939879e-02
8.930482450574382669e-02,2.206281466640472658e-02,4.779225923384290697e-02
6.173730537960030185e-02,3.068958547343387383e-02,-6.385394131714362820e-02
-6.273272772192091395e-02,-6.990503759977444165e-02,-1.700117064577586629e-02
-1.539804217165322529e-02,-3.094431972090988178e-02,4.312271050573420611e-02
2.369659339029386858e-02,3.781827463589979704e-02,-4.002278017381576125e-02
1.719460740541279078e-02,-3.832295026382082082e-02,-2.824038758341594277e-02
7.512393093061081606e-02,-2.268095626756047936e-02,3.969169859397810723e-02
-9.848539240852705740e-03,-8.910664861867297060e-02,-2.733211220244300202e-02
-1.612986638250653304e-02,7.307170725545386776e-03,5.114291320236977884e-02
4.364611479895150192e-02,1.064401423777378702e-01,-6.586988525517091519e-02
1.421120163731524021e-02,-3.424106027239557943e-03,-6.124208705851216100e-02
1.560697073214301588e-03,-1.059835239365128357e-02,-8.432416421205192469e-02
1.843529354321310487e-02,-2.049693570343159160e-02,4.697150700853244126e-02
-1.043895853129787887e-02,-1.949327171134533979e-02,1.656990806359009277e-02
-1.201665757950841123e-04,4.732448049225816689e-02,-8.084290922071982188e-02
2.588641657360991194e-02,-8.748927907802631770e-03,4.111085040342589078e-03
1.286865228158901898e-02,-3.369979390346144327e-02,-5.503260930721294575e-03
-1.206942834399237809e-02,-3.541108240844786231e-02,6.901769496908505275e-02
2.061394966262825035e-02,-2.764722171912670570e-02,3.775526659220036774e-02
-1.872283760958126306e-02,6.998983050472217839e-03,3.950966998607909758e-02
1.966866273004040308e-02,-1.361322473428430713e-02,7.781145221056195646e-03
-5.312788218213806328e-04,-4.266646091905098442e-02,-1.355750492114336271e-02
-9.433640510483348382e-03,2.320805888052492050e-02,5.973063576943854480e-02
4.083238128591892141e-02,7.656226748339786670e-02,-1.892234692856083547e-02
-1.106619241297464654e-02,2.885009906515436512e-02,-8.783723853326588435e-03
3.167840087576655889e-02,3.571346878972595645e-02,7.783672711070908044e-03
5.217139621468917972e-03,-1.415988525896966048e-02,7.141902346354707387e-02
3.241371565627270551e-02,5.345963313077387730e-02,4.454228907094807260e-02
5.888653239429540026e-02,7.032301110076463919e-03,-1.984598565733753164e-02
4.115119070373934179e-02,2.480059212566218703e-03,1.224168870470649685e-02
-3.728260511287786322e-02,-3.767629820775855037e-02,-4.418945984811174787e-02
5.157518015267266442e-03,8.017965631459877604e-03,6.705972913479502258e-03
-5.405135433607041046e-03,1.223634162939224966e-02,-6.834794886670576830e-02
-3.097622370766673836e-02,4.670288047877470261e-02,1.729885148289239411e-03
2.513981304908313036e-02,6.398614584820754014e-02,-1.090568608252772721e-02
-1.112077490309415773e-01,5.268144721087628796e-02,-5.508112475730867624e-02
-6.032918812688628507e-02,-8.940703711135372309e-03,6.557040450950343130e-03
1.913577377721958558e-02,-5.553600344541450434e-02,-3.078094259557738813e-02
1.339064378495680337e-02,-4.027019373175169431e-04,-1.820678840389752806e-02
-5.698560938284080724e-03,-9.989901456201372154e-02,4.259386722539588999e-02
7.697895817971627669e-03,-3.000715611260397486e-02,-9.828380664455534099e-02
-2.792048456530202630e-03,-2.392577615750735368e-02,5.050886767262488530e-02
-8.839629492261212584e-03,1.704501850083126047e-02,-3.717920660239164288e-02
-1.331124780096623952e-02,-8.745702038073510654e-03,-2.163709503909522561e-02
-2.335804867483850036e-02,-6.744431253969075668e-02,3.934800999260568144e-02
-6.674738109061373152e-03,1.391638695304339528e-02,4.282170135607211992e-02
-4.961082091219812251e-02,1.914499227533372067e-02,3.192712998187312995e-02
1.915478329448488601e-02,2.785248391071400847e-02,-4.051052604390325412e-02
5.679479740792910819e-02,3.226235457658594569e-02,9.028291017288391992e-03
1.023804724874350855e-02,-3.279757471738799831e-03,-4.859473573944945307e-02
4.066200652967082857e-02,9.878560016392912146e-02,-4.523233832817902256e-02
3.992942905687836552e-02,5.597145739851986518e-02,2.544986254175714713e-03
4.486636830774561047e-02,-5.902863315705071667e-02,2.194099344650771860e-02
-2.005231895582388832e-02,9.592174794904076429e-02,5.664229415924050548e-02
-3.465447850591730355e-02,6.068809106830306416e-02,-1.360049839323352813e-02
-6.700541630766692312e-03,-1.305122718657591475e-02,6.853751277965544619e-02
-4.071618608413513085e-02,4.969622522144376275e-02,-4.443059968204250698e-02
-9.723118512140187242e-02,-4.457657105079322613e-02,-6.379466510251814715e-02
1.191489535833687233e-02,2.687910569546868300e-02,3.245466946767678468e-02
7.414458172295726457e-02,-5.140361498815836094e-02,3.957370797455632416e-02
-2.262645679944158029e-03,1.562544719797854739e-02,-4.776254723070776781e-02
-2.119280490130912714e-02,5.070663880098005144e-02,-2.240360787729892000e-02
2.249239120774396486e-02,3.135696931099116094e-03,-3.414697304639468384e-02
-5.990830302959360663e-03,-4.021566791826319646e-03,2.631057412377004259e-02
4.697074440485398544e-02,4.231658821410679699e-02,1.273590061060797182e-02
5.060602395986078111e-02,-2.857521720636744048e-02,-6.527069141909982997e-02
-1.920848161277846980e-02,-3.328850737829196910e-02,-1.329735267508065817e-02
3.122639397129686745e-02,1.216384549775672945e-02,-2.429848174033913746e-02
7.348196626869545056e-02,-3.423015483928758783e-03,-1.224013913067083757e-02
-1.812986528350563759e-02,2.244459893353212276e-02,-7.735330861322395335e-02
-3.036124258515306151e-02,-5.524896289838920199e-02,1.879261430643949099e-02
7.863366620766773507e-02,4.064634473589034264e-02,1.220699795753222780e-02
2.810439991306108373e-02,-2.164764316913549494e-02,-5.868830823950710318e-02
-4.101212296286951137e-02,-9.032743745748837011e-03,-4.670435774221023267e-02
8.246052709611320641e-02,-1.783485913447722254e-02,-4.845073139932665196e-02
-3.767709154299550556e-02,-6.471812356644499054e-02,-1.077573406143489260e-01
6.478385650399262619e-02,2.766142585666744175e-02,-4.199778327290246138e-02
-4.425354806310145828e-02,-1.144833535862180805e-02,1.847868271763744574e-02
-3.595756913125855176e-04,7.499491913743396021e-02,5.037195086737911165e-02
-4.812438417132171298e-02,-4.394261148741273465e-02,-5.531071495417304307e-02
-8.317571624525579854e-02,-2.633289005212127373e-02,-1.518998106955813353e-02
-3.943266211815894123e-02,-6.935957794327061998e-02,-4.973999412777733303e-02
-4.803961546615965333e-02,2.267491985323754483e-02,5.975595961029970399e-02
3.386579690360014966e-02,-1.743257256789950208e-02,-1.078867974669474837e-02
-2.024120509515840455e-03,-1.217290943581698058e-02,1.037812955838703644e-01
3.828623604742030506e-02,1.212633107589827508e-01,-9.234075333870223057e-02
-2.046215205600427495e-02,-5.263536054220282860e-03,1.248857633472474395e-02
2.109830122245590078e-02,2.986037430025694980e-02,4.267260099628231163e-02
-4.348284184915793965e-02,2.341033613580858347e-02,1.119113149438612752e-02
-2.315452444672549265e-02,6.840140105872473397e-02,6.661611606295548063e-03
3.119391794867421713e-02,3.658785927566474833e-02,4.736308083137918262e-02
4.769357986251503145e-02,1.519249892647500828e-02,3.871685720717989859e-02
-3.147733528188950691e-02,1.655400784934440289e-02,-2.606240316494872616e-02
3.315426524228401364e-03,9.822980851044843791e-04,6.665239708777760327e-03
-6.018775332890489299e-02,-3.935555439567706149e-02,8.335079769643688463e-02
-4.507619326813209343e-02,1.804182924655331130e-02,1.176282371193156442e-02
1.724484087668521487e-02,-1.661849067162484567e-02,2.622554039008563598e-02
-5.334598796069817822e-02,4.169039003298136842e-02,-8.855372820882773111e-02
-3.165175362772300327e-02,-4.640181629983966549e-02,2.131827387537978818e-02
5.640515220988458200e-02,-2.647938699879795466e-02,8.335686242969793380e-02
-1.033814165807113994e-01,-2.544745103966810154e-02,1.682382675508552194e-02
-1.896160435645855577e-03,2.903341872075801411e-02,4.416535557584515964e-02
-1.194903050773357938e-03,-2.848401001872285718e-02,-1.308974016029726059e-02
-2.827633071819984217e-02,-1.864552836012315154e-02,4.081139362870223053e-02
3.786629386891239568e-02,-2.101833061706655931e-02,4.091564027130338566e-02
5.391691142722620372e-02,-1.893395804433077589e-02,-1.344736431317283126e-02
3.346680693060544859e-02,1.037632503011514107e-01,-1.646550547661679992e-02
7.955208054948730012e-02,5.545129268993206385e-03,2.549718003419236979e-03
-7.585907078629880451e-02,-1.981319518882446867e-02,-7.318710001043224334e-02
2.987929744583657510e-02,3.551101339331190487e-02,-1.996015717336619213e-02
-3.135056237623867065e-02,-1.729104391074884339e-02,-4.392960332827561959e-02
2.156368574881992878e-02,2.864322614213153997e-02,3.831923053483498980e-03
-4.232326350180095481e-02,4.296545121632212860e-02,2.598306722896565404e-02
1.635115210038977362e-02,5.675045009931034556e-02,-2.734895308468879294e-02
7.528563196201747132e-02,-8.594263720224863679e-03,9.365882583970755459e-02
1.392145662071058929e-02,7.884006596952351092e-03,5.465710473072054980e-03
-6.432342145512293108e-02,-3.782026147003644811e-02,-1.272448869358177269e-02
6.021222102873956028e-05,-2.268385313727998287e-02,-4.022826988693986583e-02
4.045925534599513484e-02,-3.022608394553556385e-02,-6.642302642427526209e-03
-1.056456845108506501e-02,-3.780706061851422939e-02,3.037610795967806560e-02
8.893374209230453607e-04,-5.078715511589686205e-02,-6.003894998049982791e-04
-5.273759171614124386e-02,2.010685437425060312e-02,1.240795378509337681e-02
6.743252351194711780e-02,6.983634461946937322e-02,3.426962682052610287e-02
-7.029920895481812926e-02,-7.706073234423814478e-02,-4.009235641308293852e-02
-8.801907154786510479e-02,-1.396366968938171811e-02,1.379108248439316411e-02
7.537459859868125833e-02,-3.885675602227747771e-02,-5.575754822161678448e-02
4.827069401716201080e-02,-7.709362780426839978e-02,4.967759553202239636e-02
-8.132316917690167457e-02,-1.457752184283156102e-02,-2.752500980587213944e-02
-2.212022508632110682e-02,3.650329160221702646e-02,5.628819571674953393e-02
-4.765029985120936701e-02,3.260786076930205502e-02,4.867529374724416380e-02
-6.391493211508540717e-02,-5.364402118389272056e-02,1.379386387511129589e-02
-4.495526240240824839e-02,7.488060241311021020e-03,-8.104315368393766317e-02
4.832322239850606743e-02,-2.613926166309484683e-02,4.741540945895975773e-02
-4.653825329068621286e-02,1.603356840895677968e-02,-8.533890913292152547e-03
-1.849741466898193571e-04,-9.469691049905684319e-03,2.043056899205682522e-02
-4.551616718361542469e-02,-5.668736913037195763e-02,1.178997301308524343e-02
1.213219326801276247e-02,-2.707203701098552517e-02,5.852225774239808859e-02
3.287583635026686268e-02,2.534463274880798672e-02,1.023543717061107805e-01
3.974853951023965722e-03,2.227037169268535066e-02,-2.621468987552248719e-02
-5.097248444244010385e-02,2.116639645456716221e-02,9.840797508112364769e-03
-3.298293250412095978e-02,3.631658790058423653e-02,3.103181318615210599e-02
-6.791021343420935996e-02,4.550358970100659706e-02,5.091654904232559981e-02
-4.912263583317177940e-02,-6.183767080580819531e-02,-2.414970450506024810e-02
7.139684705115586887e-03,8.760706435213740529e-04,3.546881056946468019e-02
3.606156284337280749e-02,8.142612051839616394e-03,-1.213193134837753373e-03
7.729684197939244543e-03,-3.930174750849487614e-02,-1.891953083531266316e-02
4.294526814726030983e-02,-1.892415677266532509e-02,-2.956446805321684499e-04
-2.830211485193852641e-02,-6.732300509808500366e-02,9.982475856947286771e-03
4.291011196541682365e-02,-1.333823051405269057e-02,5.736840546952677589e-02
6.712930706416811444e-02,-2.080132410508893359e-02,2.279099239883001138e-04
-8.774226709671235913e-02,-2.791522177154663609e-02,-1.659665860866432752e-02
2.468091101503671475e-02,1.490578616530013542e-02,-5.082365430523246713e-02
-4.305409799195226983e-02,3.371805546000351123e-02,-8.326239072491690985e-02
6.343537328725283586e-02,3.411566357450280390e-02,3.971720246409431165e-02
-2.281897882481723899e-02,-3.417271603372397382e-02,2.158349717296183246e-02
2.318283817553261697e-02,-2.436818975301179024e-02,1.018586809475091268e-02
-5.476558926975723385e-02,3.190993309259075594e-02,7.803735024588585520e-03
-9.848675342622328910e-02,-7.993941258907216740e-02,6.749037221121222119e-02
-3.451946193704544252e-02,-8.330116407183948968e-02,4.152197447870905125e-03
1.636301076541547481e-02,2.719472310503374436e-03,-5.987751244357412267e-03
1.186966797827192222e-02,-1.447191164456799323e-02,-3.807377074703121450e-02
-4.529438642463832349e-02,2.127537969658540792e-02,6.179851704819370496e-03
8.252389875298377780e-03,2.315540827764581491e-02,2.009090153114242994e-02
7.991423745297268622e-02,-3.974720039569433483e-02,1.400505693923864703e-02
4.140117330776812987e-02,5.877475125487897911e-03,-7.978082533905160589e-02
-5.367134755564467730e-03,1.587907070786673605e-02,1.354867890885468398e-02
-5.655988978825074454e-02,-1.618343636270258221e-02,1.001123222818859661e-02
2.902252498102727077e-02,1.672965779016609769e-02,-4.166901734962279863e-02
-7.956930219468587306e-02,-2.718573249335369188e-02,3.168313108806600741e-03
-6.283975389960214097e-02,-2.254107910175405169e-02,2.659367353552289509e-02
1.178015709916197321e-02,9.718198670583014231e-02,-2.159303438917362095e-02
-4.919269694905432228e-02,-5.076827366973159228e-02,-1.371605943115239076e-02
3.892591921235069585e-02,-3.908152873932256577e-02,-2.412086873463700765e-02
6.177493303335691160e-02,1.682993310626769434e-02,3.175215342022186249e-02
4.839850913410984057e-02,-4.866623770872924304e-02,1.111617117887952295e-03
5.188582765675058689e-02,2.559035662265770738e-03,-5.437462017765069822e-02
3.432103364932210902e-03,9.633452591911161045e-02,-4.991579949282390349e-02
2.171041341182471454e-03,-1.034929331726178320e-01,2.504306148309730362e-02
-8.409391841673286017e-02,4.959931179942608445e-03,-7.123599295331041470e-02
-3.308503653150179219e-02,-4.023964638810670347e-02,-3.189906212524967061e-02
7.903153772704898982e-04,6.681761487445422865e-02,-4.541114445121764015e-02
-9.337277109354500879e-03,-5.753073260010412721e-02,-3.227707366671105083e-02
-4.488667771010253910e-03,-5.677687412830079855e-02,-5.872565484288499310e-02
-8.143774029588042584e-02,-2.457142225185822426e-02,-7.449263556466827196e-02
-2.059306753133592171e-04,-1.752775682730936188e-02,7.503434578887208106e-02
-2.893890718607296589e-02,3.220604259464179917e-03,-3.028388116812385025e-02
-2.582884503237941470e-02,5.331094842721963156e-02,-2.577219765210789215e-02
4.090952786075578718e-02,-8.943063514035844500e-03,-4.971139391604209590e-02
-2.100961060394779950e-02,9.633104856907286420e-03,-3.754269196791975259e-03
1.115651606906435493e-02,-8.244054416099654004e-02,-1.294420426303582940e-04
3.886500123593396999e-03,2.957200652248729786e-02,-4.051861301796349374e-02
-9.173904659978115994e-02,7.138677407164754907e-02,6.740402881373899757e-02
-1.871200166755743882e-02,2.382517487017225821e-02,5.333641825256030256e-02
-8.072567482657617977e-02,-2.730395643094980784e-02,-2.022390795244172548e-02
-1.257368242343337265e-02,4.981814595625237707e-02,-2.582610150518365594e-02
1.669997142966065523e-02,-9.648984096943075128e-02,2.406659172300050151e-02
-2.173452674853870378e-02,4.221558117167623081e-02,-1.848503298112888840e-02
