ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.706929009755522944e+06,4.688742963464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.879999999999876437e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688743755964515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.979999999999874305e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688744558464515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.079999999999872173e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688745370964515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.179999999999870042e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688746193464515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.279999999999867910e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688747025964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.379999999999865778e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688747868464515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.479999999999863647e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688748720964515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.579999999999861515e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688749583464515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.679999999999859384e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688750455964515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.779999999999857252e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688751338464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.879999999999855120e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688752230964515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.979999999999852989e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688753133464515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.079999999999850857e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688754045964515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.179999999999848725e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688754968464515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.279999999999846594e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688755900964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.379999999999844462e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688756843464515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.479999999999842331e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688757795964515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.579999999999840199e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688758758464515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.679999999999838067e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688759730964515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.779999999999835936e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688760713464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.879999999999833804e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688761705964515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.979999999999831672e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688762703564515337e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.929999999999996163e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688763692064515315e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.829999999999998295e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688764670564515516e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.730000000000000426e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688765639064515941e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.630000000000002558e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688766597564515658e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.530000000000004690e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688767546064515598e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.430000000000006821e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688768484564515762e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.330000000000008953e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688769413064515218e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.230000000000011084e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688770331564515829e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.130000000000013216e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688771240064515732e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.030000000000015348e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688772138564515859e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.930000000000017479e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688773027064515278e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.830000000000019611e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688773905564515851e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.730000000000021743e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688774774064515717e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.630000000000023874e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688775632564515807e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.530000000000026006e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688776481064515188e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.430000000000028137e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688777319564515725e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.330000000000030269e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688778148064515553e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.230000000000032401e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688778966564515606e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.130000000000034532e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688779775064515881e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.030000000000036664e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688780573564515449e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.930000000000038796e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688781362064515240e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.830000000000040927e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688782140564515255e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.730000000000043059e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688782909064515494e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.630000000000045191e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688783667564515956e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.530000000000047322e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688784416064515710e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.430000000000049454e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688785154564515688e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.330000000000051585e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688785883064515889e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.230000000000053717e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688786601564515382e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.130000000000055849e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688787310064515099e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.030000000000057980e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688788008564515039e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.930000000000060112e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688788697064515203e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.830000000000062244e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688789375564515591e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.730000000000064375e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688790044064515270e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.630000000000066507e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688790702564515173e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.530000000000068638e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688791351064515300e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.430000000000070770e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688791989564515650e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.330000000000072902e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688792618064515293e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.230000000000075033e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688793236564515159e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.130000000000077165e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688793845064515248e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.030000000000079297e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688794443564515561e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.930000000000081428e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688795032064515166e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.830000000000083560e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688795610564515926e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.730000000000085691e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688796179064515047e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.630000000000087823e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688796737564515322e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.530000000000089955e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688797286064515822e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.430000000000092086e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688797824564515613e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.330000000000094218e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688798353064515628e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.230000000000096350e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688798871564515866e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.130000000000098481e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688799380064515397e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.030000000000100613e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688799878564515151e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.930000000000102744e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688800367064515129e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.830000000000104876e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688800845564515330e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.730000000000107008e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688801314064515755e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.630000000000109139e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688801772564515471e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.530000000000111271e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688802221064515412e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.430000000000113403e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688802659564515576e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.330000000000115534e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688803088064515032e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.230000000000117666e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688803506564515643e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.130000000000119798e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688803915064515546e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.030000000000121929e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688804313564515673e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.930000000000124061e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688804702064515091e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.830000000000126192e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688805080564515665e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.730000000000128324e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688805449064515531e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.630000000000130456e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688805807564515620e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.530000000000132587e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688806156064515933e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.430000000000134719e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688806494564515539e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.330000000000136851e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688806823064515367e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.230000000000138982e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688807141564515419e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.130000000000141114e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688807450064515695e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.030000000000143245e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688807748564515263e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.930000000000145377e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688808037064515054e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.830000000000147509e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688808315564515069e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.730000000000149640e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688808584064515308e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.630000000000151772e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688808842564515769e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.530000000000153904e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688809091064515524e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.430000000000156035e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688809329564515501e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.330000000000158167e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688809558064515702e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.230000000000160298e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688809776564515196e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.130000000000162430e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688809985064515844e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.030000000000164562e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688810183564515784e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.930000000000165139e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688810372064515948e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.830000000000165050e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688810550564515404e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.730000000000164961e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688810719064515084e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.630000000000164873e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688810877564515918e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.530000000000164784e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811026064515114e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.430000000000164695e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811164564515464e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.330000000000164606e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811293064515106e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.230000000000164517e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811411564515904e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.130000000000164428e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811520064515062e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.030000000000164340e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811618564515375e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.300000000001642508e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811707064515911e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.300000000001641620e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811785564515740e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.300000000001640732e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811854064515792e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.300000000001639844e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811912564515136e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.300000000001638956e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811961064515635e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.300000000001638067e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688811999564515427e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.300000000001637179e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688812028064515442e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.300000000001636291e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688812046564515680e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.300000000001635403e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688812055064515211e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.000000000016356250e-02,0.000000000000000000e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431432622326072e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000472e-02
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431422122325748e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000033e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431401622325648e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000644e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431371122325771e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.600000000000001532e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431330622325651e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.600000000000002420e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431280122325756e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.600000000000002753e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431219622326083e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.600000000000003642e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431149122325704e+06,0.000000000000000000e+00,0.000000000000000000e+00,-7.600000000000004530e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360431068622326013e+06,0.000000000000000000e+00,0.000000000000000000e+00,-8.600000000000005418e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430978122326080e+06,0.000000000000000000e+00,0.000000000000000000e+00,-9.600000000000006306e-01
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430877622325905e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.060000000000000719e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430767122325953e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.160000000000000808e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430646622325759e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.260000000000000897e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430516122325789e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.360000000000000986e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430375622326043e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.460000000000001075e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430225122326054e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.560000000000001164e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360430064622325823e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.660000000000001252e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360429894122325815e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.760000000000001341e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360429713622326031e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.860000000000001430e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360429523122326005e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.960000000000001519e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360429322622325737e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.060000000000000053e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360429112122325692e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.159999999999997922e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360428891622325871e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.259999999999995790e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360428661122325808e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.359999999999993658e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360428420622325968e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.459999999999991527e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360428170122325886e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.559999999999989395e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360427909622326028e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.659999999999987264e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360427639122325927e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.759999999999985132e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360427358622326050e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.859999999999983000e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360427068122325931e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.959999999999980869e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360426767622326035e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.059999999999978737e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360426457122325897e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.159999999999976605e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360426136622325983e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.259999999999974474e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360425806122325826e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.359999999999972342e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360425465622325893e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.459999999999970210e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360425115122325718e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.559999999999968079e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360424754622325767e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.659999999999965947e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360424384122326039e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.759999999999963816e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360424003622326069e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.859999999999961684e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360423613122325856e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.959999999999959552e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360423212622325867e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.059999999999957865e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360422802122325636e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.159999999999955733e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360422381622325629e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.259999999999953602e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360421951122325845e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.359999999999951470e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360421510622325819e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.459999999999949338e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360421060122326016e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.559999999999947207e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360420599622325972e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.659999999999945075e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360420129122325685e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.759999999999942943e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360419648622325622e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.859999999999940812e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360419158122325782e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.959999999999938680e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360418657622325700e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.059999999999936549e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360418147122325841e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.159999999999934417e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360417626622325741e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.259999999999932285e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360417096122325864e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.359999999999930154e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360416555622325744e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.459999999999928022e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360416005122325849e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.559999999999925890e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360415444622325711e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.659999999999923759e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360414874122325797e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.759999999999921627e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360414293622325640e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.859999999999919496e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360413703122325707e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.959999999999917364e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360413102622325998e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.059999999999915232e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360412492122326046e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.159999999999913101e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360411871622325853e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.259999999999910969e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360411241122325882e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.359999999999908837e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360410600622325670e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.459999999999906706e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360409950122325681e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.559999999999904574e+00
-2.706929009755522944e+06,4.688812055664515123e+06,3.360409289622325916e+06,0.000000000000000000e+00,0.000000000000000000e+00,-6.659999999999902442e+00
